industry,series_id,date,openings_thousands,avg_hourly_earnings,year,month,log_openings,log_wage,post_chatgpt
Education and Health Services,JTS600000000000000JOL,2020-04-01,952,28.38,2020,4,6.858565034791365,3.3456846717318967,False
Education and Health Services,JTS600000000000000JOL,2020-05-01,1007,28.49,2020,5,6.914730892718563,3.3495531485098167,False
Education and Health Services,JTS600000000000000JOL,2020-06-01,1127,28.53,2020,6,7.027314514039777,3.3509561652254085,False
Education and Health Services,JTS600000000000000JOL,2020-07-01,1178,28.55,2020,7,7.071573364211532,3.351656936102019,False
Education and Health Services,JTS600000000000000JOL,2020-08-01,1237,28.61,2020,8,7.1204443723924875,3.3537563070620187,False
Education and Health Services,JTS600000000000000JOL,2020-09-01,1220,28.71,2020,9,7.106606137727303,3.3572454941329726,False
Education and Health Services,JTS600000000000000JOL,2020-10-01,1314,28.78,2020,10,7.1808311990445555,3.359680701459222,False
Education and Health Services,JTS600000000000000JOL,2020-11-01,1315,28.93,2020,11,7.181591944611865,3.3648791189880436,False
Education and Health Services,JTS600000000000000JOL,2020-12-01,1241,29.4,2020,12,7.123672785204607,3.380994674344636,False
Education and Health Services,JTS600000000000000JOL,2021-01-01,1372,29.32,2021,1,7.22402480828583,3.3782698770184507,False
Education and Health Services,JTS600000000000000JOL,2021-02-01,1595,29.42,2021,2,7.374629015218945,3.3816747151732915,False
Education and Health Services,JTS600000000000000JOL,2021-03-01,1454,29.43,2021,3,7.282073658093465,3.382014562245381,False
Education and Health Services,JTS600000000000000JOL,2021-04-01,1582,29.65,2021,4,7.366445148327599,3.3894621254437345,False
Education and Health Services,JTS600000000000000JOL,2021-05-01,1754,29.74,2021,5,7.469654172932128,3.392492941032009,False
Education and Health Services,JTS600000000000000JOL,2021-06-01,1797,29.85,2021,6,7.493873886783559,3.396184839838611,False
Education and Health Services,JTS600000000000000JOL,2021-07-01,1864,30.0,2021,7,7.530479995245536,3.4011973816621555,False
Education and Health Services,JTS600000000000000JOL,2021-08-01,1794,30.14,2021,8,7.492203042618741,3.4058531931983493,False
Education and Health Services,JTS600000000000000JOL,2021-09-01,1919,30.56,2021,9,7.5595594960077,3.4196919642983197,False
Education and Health Services,JTS600000000000000JOL,2021-10-01,2102,30.71,2021,10,7.650644551436897,3.424588334452731,False
Education and Health Services,JTS600000000000000JOL,2021-11-01,2105,30.85,2021,11,7.652070746116482,3.4291367503513968,False
Education and Health Services,JTS600000000000000JOL,2021-12-01,2158,31.03,2021,12,7.67693714581808,3.434954478460289,False
Education and Health Services,JTS600000000000000JOL,2022-01-01,2072,31.27,2022,1,7.6362696033793735,3.44265917146975,False
Education and Health Services,JTS600000000000000JOL,2022-02-01,2211,31.33,2022,2,7.701200180857446,3.4445761049641,False
Education and Health Services,JTS600000000000000JOL,2022-03-01,2282,31.41,2022,3,7.732807530422021,3.447126313550555,False
Education and Health Services,JTS600000000000000JOL,2022-04-01,2192,31.53,2022,4,7.692569648067906,3.4509394735569696,False
Education and Health Services,JTS600000000000000JOL,2022-05-01,2195,31.66,2022,5,7.693937325509272,3.4550540544528663,False
Education and Health Services,JTS600000000000000JOL,2022-06-01,2165,31.83,2022,6,7.68017564043659,3.4604092412940015,False
Education and Health Services,JTS600000000000000JOL,2022-07-01,2282,32.02,2022,7,7.732807530422021,3.4663607075685685,False
Education and Health Services,JTS600000000000000JOL,2022-08-01,2109,32.1,2022,8,7.653969180478774,3.4688560301359703,False
Education and Health Services,JTS600000000000000JOL,2022-09-01,2231,32.11,2022,9,7.7102051944325325,3.4691675081014224,False
Education and Health Services,JTS600000000000000JOL,2022-10-01,2158,32.28,2022,10,7.67693714581808,3.474447843401748,False
Education and Health Services,JTS600000000000000JOL,2022-11-01,2067,32.45,2022,11,7.633853559681768,3.479700443150099,True
Education and Health Services,JTS600000000000000JOL,2022-12-01,2092,32.57,2022,12,7.645875825184813,3.4833916192881422,True
Education and Health Services,JTS600000000000000JOL,2023-01-01,1979,32.63,2023,1,7.590346945602565,3.4852321106052293,True
Education and Health Services,JTS600000000000000JOL,2023-02-01,1855,32.66,2023,2,7.5256399750415355,3.4861510875423187,True
Education and Health Services,JTS600000000000000JOL,2023-03-01,1924,32.84,2023,3,7.562161631225652,3.4916472845842277,True
Education and Health Services,JTS600000000000000JOL,2023-04-01,1893,32.93,2023,4,7.545918151209323,3.494384096388273,True
Education and Health Services,JTS600000000000000JOL,2023-05-01,1868,32.99,2023,5,7.532623618788788,3.49620448524049,True
Education and Health Services,JTS600000000000000JOL,2023-06-01,1926,33.1,2023,6,7.563200592358071,3.4995332823830174,True
Education and Health Services,JTS600000000000000JOL,2023-07-01,1951,33.23,2023,7,7.576097340623111,3.503453082366503,True
Education and Health Services,JTS600000000000000JOL,2023-08-01,2080,33.29,2023,8,7.640123172695364,3.5052570515869337,True
Education and Health Services,JTS600000000000000JOL,2023-09-01,1969,33.44,2023,9,7.585281078639126,3.5097527882165007,True
Education and Health Services,JTS600000000000000JOL,2023-10-01,1834,33.51,2023,10,7.51425465281641,3.511843901749219,True
Education and Health Services,JTS600000000000000JOL,2023-11-01,1893,33.51,2023,11,7.545918151209323,3.511843901749219,True
Education and Health Services,JTS600000000000000JOL,2023-12-01,2020,33.56,2023,12,7.61085279039525,3.5133348815990053,True
Education and Health Services,JTS600000000000000JOL,2024-01-01,2002,33.72,2024,1,7.601901959875166,3.518091133133655,True
Education and Health Services,JTS600000000000000JOL,2024-02-01,1928,33.77,2024,2,7.564238475170491,3.5195728343974766,True
Education and Health Services,JTS600000000000000JOL,2024-03-01,1889,33.93,2024,3,7.543802867501509,3.5242995787961386,True
Education and Health Services,JTS600000000000000JOL,2024-04-01,1709,34.04,2024,4,7.443663683115591,3.5275363037051735,True
Education and Health Services,JTS600000000000000JOL,2024-05-01,1833,34.16,2024,5,7.513709247839705,3.531055368920369,True
Education and Health Services,JTS600000000000000JOL,2024-06-01,1796,34.32,2024,6,7.493317248862145,3.5357282746197614,True
Education and Health Services,JTS600000000000000JOL,2024-07-01,1703,34.41,2024,7,7.440146680662688,3.538347219809389,True
Education and Health Services,JTS600000000000000JOL,2024-08-01,1668,34.51,2024,8,7.419380582918692,3.541249137109912,True
Education and Health Services,JTS600000000000000JOL,2024-09-01,1470,34.66,2024,9,7.293017679772782,3.54558628428746,True
Education and Health Services,JTS600000000000000JOL,2024-10-01,1633,34.72,2024,10,7.398174092970465,3.5473158897921495,True
Education and Health Services,JTS600000000000000JOL,2024-11-01,1704,34.87,2024,11,7.440733707389261,3.5516268606875596,True
Education and Health Services,JTS600000000000000JOL,2024-12-01,1573,35.01,2024,12,7.360739903058278,3.555633734966574,True
Financial Activities,JTS510099000000000JOL,2012-01-01,247,28.67,2012,1,5.5093883366279774,3.3558512798952784,False
Financial Activities,JTS510099000000000JOL,2012-02-01,193,28.76,2012,2,5.262690188904886,3.358985532852846,False
Financial Activities,JTS510099000000000JOL,2012-03-01,246,28.92,2012,3,5.5053315359323625,3.3645333972905638,False
Financial Activities,JTS510099000000000JOL,2012-04-01,211,29.08,2012,4,5.351858133476067,3.3700506526653187,False
Financial Activities,JTS510099000000000JOL,2012-05-01,223,29.16,2012,5,5.407171771460119,3.3727979071404572,False
Financial Activities,JTS510099000000000JOL,2012-06-01,231,29.13,2012,6,5.442417710521793,3.3717685709713434,False
Financial Activities,JTS510099000000000JOL,2012-07-01,228,29.14,2012,7,5.429345628954441,3.3721118007670587,False
Financial Activities,JTS510099000000000JOL,2012-08-01,256,29.24,2012,8,5.545177444479562,3.3755376348815775,False
Financial Activities,JTS510099000000000JOL,2012-09-01,300,29.42,2012,9,5.703782474656201,3.3816747151732915,False
Financial Activities,JTS510099000000000JOL,2012-10-01,256,29.52,2012,10,5.545177444479562,3.385067999732272,False
Financial Activities,JTS510099000000000JOL,2012-11-01,248,29.65,2012,11,5.5134287461649825,3.3894621254437345,False
Financial Activities,JTS510099000000000JOL,2012-12-01,264,29.74,2012,12,5.575949103146316,3.392492941032009,False
Financial Activities,JTS510099000000000JOL,2013-01-01,227,29.89,2013,1,5.424950017481403,3.3975239762958465,False
Financial Activities,JTS510099000000000JOL,2013-02-01,300,30.0,2013,2,5.703782474656201,3.4011973816621555,False
Financial Activities,JTS510099000000000JOL,2013-03-01,323,29.91,2013,3,5.777652323222656,3.398192872641857,False
Financial Activities,JTS510099000000000JOL,2013-04-01,252,30.02,2013,4,5.529429087511423,3.401863826205316,False
Financial Activities,JTS510099000000000JOL,2013-05-01,311,30.04,2013,5,5.739792912179234,3.402529826895934,False
Financial Activities,JTS510099000000000JOL,2013-06-01,308,30.15,2013,6,5.730099782973574,3.4061849231731944,False
Financial Activities,JTS510099000000000JOL,2013-07-01,334,30.3,2013,7,5.811140992976701,3.4111477125153233,False
Financial Activities,JTS510099000000000JOL,2013-08-01,245,30.27,2013,8,5.501258210544727,3.410157123033627,False
Financial Activities,JTS510099000000000JOL,2013-09-01,253,30.25,2013,9,5.53338948872752,3.4094961844768505,False
Financial Activities,JTS510099000000000JOL,2013-10-01,260,30.32,2013,10,5.560681631015528,3.411807560774171,False
Financial Activities,JTS510099000000000JOL,2013-11-01,214,30.3,2013,11,5.365976015021851,3.4111477125153233,False
Financial Activities,JTS510099000000000JOL,2013-12-01,242,30.33,2013,12,5.488937726156687,3.41213732170049,False
Financial Activities,JTS510099000000000JOL,2014-01-01,209,30.34,2014,1,5.342334251964811,3.4124669739203863,False
Financial Activities,JTS510099000000000JOL,2014-02-01,248,30.44,2014,2,5.5134287461649825,3.415757532993485,False
Financial Activities,JTS510099000000000JOL,2014-03-01,265,30.61,2014,3,5.579729825986222,3.421326752957321,False
Financial Activities,JTS510099000000000JOL,2014-04-01,272,30.54,2014,4,5.605802066295998,3.4190372997904865,False
Financial Activities,JTS510099000000000JOL,2014-05-01,286,30.58,2014,5,5.655991810819852,3.420346200500916,False
Financial Activities,JTS510099000000000JOL,2014-06-01,347,30.75,2014,6,5.849324779946859,3.4258899942525267,False
Financial Activities,JTS510099000000000JOL,2014-07-01,297,30.78,2014,7,5.6937321388027,3.426865128410733,False
Financial Activities,JTS510099000000000JOL,2014-08-01,343,30.86,2014,8,5.8377304471659395,3.4294608469350147,False
Financial Activities,JTS510099000000000JOL,2014-09-01,279,30.91,2014,9,5.631211781821365,3.431079756144025,False
Financial Activities,JTS510099000000000JOL,2014-10-01,370,30.95,2014,10,5.91350300563827,3.432372999130605,False
Financial Activities,JTS510099000000000JOL,2014-11-01,292,31.07,2014,11,5.676753802268282,3.436242723404956,False
Financial Activities,JTS510099000000000JOL,2014-12-01,284,31.05,2014,12,5.648974238161206,3.435598808379488,False
Financial Activities,JTS510099000000000JOL,2015-01-01,313,31.11,2015,1,5.746203190540153,3.4375293109095457,False
Financial Activities,JTS510099000000000JOL,2015-02-01,337,31.19,2015,2,5.820082930352362,3.440097530619712,False
Financial Activities,JTS510099000000000JOL,2015-03-01,277,31.32,2015,3,5.6240175061873385,3.4442568711226023,False
Financial Activities,JTS510099000000000JOL,2015-04-01,368,31.34,2015,4,5.908082938168931,3.444895236927875,False
Financial Activities,JTS510099000000000JOL,2015-05-01,339,31.54,2015,5,5.82600010738045,3.451256581534892,False
Financial Activities,JTS510099000000000JOL,2015-06-01,280,31.55,2015,6,5.634789603169249,3.4515735889872223,False
Financial Activities,JTS510099000000000JOL,2015-07-01,348,31.52,2015,7,5.8522024797744745,3.4506222649896783,False
Financial Activities,JTS510099000000000JOL,2015-08-01,320,31.61,2015,8,5.768320995793772,3.4534735262275262,False
Financial Activities,JTS510099000000000JOL,2015-09-01,316,31.69,2015,9,5.755742213586912,3.4560011737028296,False
Financial Activities,JTS510099000000000JOL,2015-10-01,327,31.73,2015,10,5.7899601708972535,3.4572626055951043,False
Financial Activities,JTS510099000000000JOL,2015-11-01,361,31.74,2015,11,5.8888779583328805,3.457577715098263,False
Financial Activities,JTS510099000000000JOL,2015-12-01,414,31.81,2015,12,6.025865973825314,3.4597807057610526,False
Financial Activities,JTS510099000000000JOL,2016-01-01,351,32.08,2016,1,5.860786223465865,3.4682327829983137,False
Financial Activities,JTS510099000000000JOL,2016-02-01,334,32.0,2016,2,5.811140992976701,3.4657359027997265,False
Financial Activities,JTS510099000000000JOL,2016-03-01,326,32.15,2016,3,5.786897381366708,3.4704124506836282,False
Financial Activities,JTS510099000000000JOL,2016-04-01,349,32.13,2016,4,5.855071922202427,3.4697901731277674,False
Financial Activities,JTS510099000000000JOL,2016-05-01,331,32.15,2016,5,5.802118375377063,3.4704124506836282,False
Financial Activities,JTS510099000000000JOL,2016-06-01,320,32.17,2016,6,5.768320995793772,3.471034341250935,False
Financial Activities,JTS510099000000000JOL,2016-07-01,342,32.44,2016,7,5.834810737062605,3.479392229247212,False
Financial Activities,JTS510099000000000JOL,2016-08-01,361,32.47,2016,8,5.8888779583328805,3.4803165861147547,False
Financial Activities,JTS510099000000000JOL,2016-09-01,357,32.59,2016,9,5.877735781779639,3.4840054928494704,False
Financial Activities,JTS510099000000000JOL,2016-10-01,311,32.53,2016,10,5.739792912179234,3.48216274048526,False
Financial Activities,JTS510099000000000JOL,2016-11-01,357,32.6,2016,11,5.877735781779639,3.484312288372662,False
Financial Activities,JTS510099000000000JOL,2016-12-01,398,32.68,2016,12,5.986452005284438,3.486763269991802,False
Financial Activities,JTS510099000000000JOL,2017-01-01,390,32.62,2017,1,5.966146739123692,3.4849255971928677,False
Financial Activities,JTS510099000000000JOL,2017-02-01,345,32.82,2017,2,5.84354441703136,3.4910380856619447,False
Financial Activities,JTS510099000000000JOL,2017-03-01,359,32.75,2017,3,5.883322388488279,3.488902962081261,False
Financial Activities,JTS510099000000000JOL,2017-04-01,441,32.91,2017,4,6.089044875446846,3.4937765629552486,False
Financial Activities,JTS510099000000000JOL,2017-05-01,364,32.86,2017,5,5.8971538676367405,3.492256112609122,False
Financial Activities,JTS510099000000000JOL,2017-06-01,379,33.04,2017,6,5.937536205082426,3.497718948652777,False
Financial Activities,JTS510099000000000JOL,2017-07-01,357,33.19,2017,7,5.877735781779639,3.502248625731883,False
Financial Activities,JTS510099000000000JOL,2017-08-01,306,33.33,2017,8,5.723585101952381,3.506457892319648,False
Financial Activities,JTS510099000000000JOL,2017-09-01,450,33.54,2017,9,6.1092475827643655,3.5127387563950627,False
Financial Activities,JTS510099000000000JOL,2017-10-01,411,33.79,2017,10,6.018593214496234,3.5201649007261984,False
Financial Activities,JTS510099000000000JOL,2017-11-01,372,33.68,2017,11,5.918893854273146,3.516904189374126,False
Financial Activities,JTS510099000000000JOL,2017-12-01,363,34.02,2017,12,5.8944028342648505,3.5269485869677157,False
Financial Activities,JTS510099000000000JOL,2018-01-01,389,34.29,2018,1,5.963579343618446,3.534853766474829,False
Financial Activities,JTS510099000000000JOL,2018-02-01,404,34.21,2018,2,6.0014148779611505,3.5325179989895132,False
Financial Activities,JTS510099000000000JOL,2018-03-01,421,34.4,2018,3,6.042632833682381,3.5380565643793527,False
Financial Activities,JTS510099000000000JOL,2018-04-01,300,34.47,2018,4,5.703782474656201,3.540089380528774,False
Financial Activities,JTS510099000000000JOL,2018-05-01,367,34.62,2018,5,5.905361848054571,3.544431549748063,False
Financial Activities,JTS510099000000000JOL,2018-06-01,367,34.62,2018,6,5.905361848054571,3.544431549748063,False
Financial Activities,JTS510099000000000JOL,2018-07-01,431,34.76,2018,7,6.066108090103747,3.548467300397191,False
Financial Activities,JTS510099000000000JOL,2018-08-01,414,34.88,2018,8,6.025865973825314,3.551913599040779,False
Financial Activities,JTS510099000000000JOL,2018-09-01,386,35.12,2018,9,5.955837369464831,3.558770768766916,False
Financial Activities,JTS510099000000000JOL,2018-10-01,409,35.01,2018,10,6.013715156042802,3.555633734966574,False
Financial Activities,JTS510099000000000JOL,2018-11-01,426,35.25,2018,11,6.054439346269371,3.5624655292582776,False
Financial Activities,JTS510099000000000JOL,2018-12-01,359,35.35,2018,12,5.883322388488279,3.565298392342582,False
Financial Activities,JTS510099000000000JOL,2019-01-01,397,35.47,2019,1,5.983936280687191,3.5686872687855304,False
Financial Activities,JTS510099000000000JOL,2019-02-01,354,35.49,2019,2,5.869296913133774,3.569250966658405,False
Financial Activities,JTS510099000000000JOL,2019-03-01,365,35.52,2019,3,5.8998973535824915,3.5700959181239695,False
Financial Activities,JTS510099000000000JOL,2019-04-01,351,35.7,2019,4,5.860786223465865,3.5751506887855933,False
Financial Activities,JTS510099000000000JOL,2019-05-01,378,35.77,2019,5,5.934894195619588,3.5771095532709265,False
Financial Activities,JTS510099000000000JOL,2019-06-01,387,35.93,2019,6,5.958424693029782,3.581572601125427,False
Financial Activities,JTS510099000000000JOL,2019-07-01,381,35.96,2019,7,5.942799375126701,3.5824072096034194,False
Financial Activities,JTS510099000000000JOL,2019-08-01,383,36.15,2019,8,5.948034989180646,3.5876769486047735,False
Financial Activities,JTS510099000000000JOL,2019-09-01,374,36.09,2019,9,5.924255797414532,3.586015818654697,False
Financial Activities,JTS510099000000000JOL,2019-10-01,423,36.15,2019,10,6.0473721790462776,3.5876769486047735,False
Financial Activities,JTS510099000000000JOL,2019-11-01,362,36.39,2019,11,5.8916442118257715,3.5942940116240685,False
Financial Activities,JTS510099000000000JOL,2019-12-01,314,36.53,2019,12,5.749392985908253,3.5981338408071912,False
Financial Activities,JTS510099000000000JOL,2020-01-01,406,36.69,2020,1,6.0063531596017325,3.6025042383671906,False
Financial Activities,JTS510099000000000JOL,2020-02-01,413,36.95,2020,2,6.023447592961033,3.609565647394211,False
Financial Activities,JTS510099000000000JOL,2020-03-01,361,36.92,2020,3,5.8888779583328805,3.6087534096346516,False
Financial Activities,JTS510099000000000JOL,2020-04-01,252,37.33,2020,4,5.529429087511423,3.6197972929264925,False
Financial Activities,JTS510099000000000JOL,2020-05-01,313,37.57,2020,5,5.746203190540153,3.6262058595858777,False
Financial Activities,JTS510099000000000JOL,2020-06-01,333,37.79,2020,6,5.808142489980444,3.6320445173613978,False
Financial Activities,JTS510099000000000JOL,2020-07-01,296,37.76,2020,7,5.69035945432406,3.6312503412773,False
Financial Activities,JTS510099000000000JOL,2020-08-01,299,38.2,2020,8,5.700443573390687,3.6428355156125294,False
Financial Activities,JTS510099000000000JOL,2020-09-01,306,38.3,2020,9,5.723585101952381,3.6454498961866,False
Financial Activities,JTS510099000000000JOL,2020-10-01,317,38.7,2020,10,5.75890177387728,3.655839600035736,False
Financial Activities,JTS510099000000000JOL,2020-11-01,275,38.84,2020,11,5.616771097666572,3.659450643423124,False
Financial Activities,JTS510099000000000JOL,2020-12-01,283,39.07,2020,12,5.645446897643238,3.6653549090669792,False
Financial Activities,JTS510099000000000JOL,2021-01-01,309,39.23,2021,1,5.733341276897746,3.6694417602214613,False
Financial Activities,JTS510099000000000JOL,2021-02-01,343,39.62,2021,2,5.8377304471659395,3.6793340412704048,False
Financial Activities,JTS510099000000000JOL,2021-03-01,337,39.78,2021,3,5.820082930352362,3.683364273425826,False
Financial Activities,JTS510099000000000JOL,2021-04-01,432,39.91,2021,4,6.068425588244111,3.686626919060642,False
Financial Activities,JTS510099000000000JOL,2021-05-01,415,40.26,2021,5,6.028278520230698,3.695358420211645,False
Financial Activities,JTS510099000000000JOL,2021-06-01,361,40.11,2021,6,5.8888779583328805,3.6916256797819615,False
Financial Activities,JTS510099000000000JOL,2021-07-01,553,40.2,2021,7,6.315358001522335,3.6938669956249757,False
Financial Activities,JTS510099000000000JOL,2021-08-01,490,40.15,2021,8,6.194405391104672,3.6926224403927708,False
Financial Activities,JTS510099000000000JOL,2021-09-01,463,40.19,2021,9,6.137727054086234,3.6936182084611096,False
Financial Activities,JTS510099000000000JOL,2021-10-01,450,40.52,2021,10,6.1092475827643655,3.7017956793804827,False
Financial Activities,JTS510099000000000JOL,2021-11-01,513,40.7,2021,11,6.240275845170769,3.7062280924485496,False
Financial Activities,JTS510099000000000JOL,2021-12-01,512,40.71,2021,12,6.238324625039508,3.7064737625148876,False
Financial Activities,JTS510099000000000JOL,2022-01-01,520,40.86,2022,1,6.253828811575473,3.710151589389476,False
Financial Activities,JTS510099000000000JOL,2022-02-01,503,40.77,2022,2,6.220590170099739,3.707946516831162,False
Financial Activities,JTS510099000000000JOL,2022-03-01,502,41.04,2022,3,6.218600119691729,3.714547200862514,False
Financial Activities,JTS510099000000000JOL,2022-04-01,560,41.19,2022,4,6.327936783729195,3.718195508447989,False
Financial Activities,JTS510099000000000JOL,2022-05-01,575,41.26,2022,5,6.354370040797351,3.7198935076431057,False
Financial Activities,JTS510099000000000JOL,2022-06-01,659,41.47,2022,6,6.490723534502507,3.7249702742582897,False
Financial Activities,JTS510099000000000JOL,2022-07-01,642,41.63,2022,7,6.464588303689961,3.728821061206884,False
Financial Activities,JTS510099000000000JOL,2022-08-01,533,41.69,2022,8,6.278521424165844,3.7302612918927056,False
Financial Activities,JTS510099000000000JOL,2022-09-01,442,41.96,2022,9,6.091309882077698,3.7367167835280966,False
Financial Activities,JTS510099000000000JOL,2022-10-01,643,42.03,2022,10,6.466144724237619,3.7383836490170252,False
Financial Activities,JTS510099000000000JOL,2022-11-01,561,42.11,2022,11,6.329720905522696,3.740285242173836,True
Financial Activities,JTS510099000000000JOL,2022-12-01,554,42.39,2022,12,6.317164686747284,3.746912485364546,True
Financial Activities,JTS510099000000000JOL,2023-01-01,435,42.49,2023,1,6.075346031088684,3.7492687541267204,True
Financial Activities,JTS510099000000000JOL,2023-02-01,434,42.53,2023,2,6.073044534100405,3.750209709265542,True
Financial Activities,JTS510099000000000JOL,2023-03-01,467,42.69,2023,3,6.1463292576688975,3.7539647007698704,True
Financial Activities,JTS510099000000000JOL,2023-04-01,481,42.73,2023,4,6.175867270105761,3.7549012496559335,True
Financial Activities,JTS510099000000000JOL,2023-05-01,402,42.92,2023,5,5.996452088619021,3.759337917762498,True
Financial Activities,JTS510099000000000JOL,2023-06-01,447,43.26,2023,6,6.102558594613569,3.7672284205249125,True
Financial Activities,JTS510099000000000JOL,2023-07-01,441,43.59,2023,7,6.089044875446846,3.774827766250301,True
Financial Activities,JTS510099000000000JOL,2023-08-01,594,43.9,2023,8,6.386879319362645,3.7819143200811256,True
Financial Activities,JTS510099000000000JOL,2023-09-01,653,44.12,2023,9,6.481577129276431,3.786913194385302,True
Financial Activities,JTS510099000000000JOL,2023-10-01,409,44.23,2023,10,6.013715156042802,3.789403291880235,True
Financial Activities,JTS510099000000000JOL,2023-11-01,395,44.42,2023,11,5.978885764901122,3.7936898184662815,True
Financial Activities,JTS510099000000000JOL,2023-12-01,456,44.52,2023,12,6.1224928095143865,3.795938526407344,True
Financial Activities,JTS510099000000000JOL,2024-01-01,480,44.79,2024,1,6.173786103901937,3.8019849002192085,True
Financial Activities,JTS510099000000000JOL,2024-02-01,624,44.96,2024,2,6.436150368369428,3.8057732055854356,True
Financial Activities,JTS510099000000000JOL,2024-03-01,459,45.07,2024,3,6.129050210060545,3.808216836702557,True
Financial Activities,JTS510099000000000JOL,2024-04-01,444,45.26,2024,4,6.095824562432225,3.8124236402053913,True
Financial Activities,JTS510099000000000JOL,2024-05-01,427,45.46,2024,5,6.056784013228625,3.8168328184243974,True
Financial Activities,JTS510099000000000JOL,2024-06-01,424,45.58,2024,6,6.049733455231958,3.819469023817538,True
Financial Activities,JTS510099000000000JOL,2024-07-01,381,45.59,2024,7,5.942799375126701,3.8196883942253503,True
Financial Activities,JTS510099000000000JOL,2024-08-01,375,45.9,2024,8,5.926926025970411,3.8264651170664994,True
Financial Activities,JTS510099000000000JOL,2024-09-01,365,45.97,2024,9,5.8998973535824915,3.8279890098181366,True
Financial Activities,JTS510099000000000JOL,2024-10-01,432,46.07,2024,10,6.068425588244111,3.830161978947826,True
Financial Activities,JTS510099000000000JOL,2024-11-01,441,46.19,2024,11,6.089044875446846,3.832763324442514,True
Financial Activities,JTS510099000000000JOL,2024-12-01,389,46.47,2024,12,5.963579343618446,3.8388069430968867,True
Information,JTS510000000000000JOL,2012-01-01,88,31.64,2012,1,4.477336814478207,3.4544221428994533,False
Information,JTS510000000000000JOL,2012-02-01,95,31.65,2012,2,4.553876891600541,3.4547381485901854,False
Information,JTS510000000000000JOL,2012-03-01,100,31.61,2012,3,4.605170185988092,3.4534735262275262,False
Information,JTS510000000000000JOL,2012-04-01,104,31.69,2012,4,4.6443908991413725,3.4560011737028296,False
Information,JTS510000000000000JOL,2012-05-01,84,31.84,2012,5,4.430816798843313,3.460723360976182,False
Information,JTS510000000000000JOL,2012-06-01,105,31.8,2012,6,4.653960350157523,3.459466289786131,False
Information,JTS510000000000000JOL,2012-07-01,75,31.87,2012,7,4.31748811353631,3.461665128429245,False
Information,JTS510000000000000JOL,2012-08-01,91,31.67,2012,8,4.51085950651685,3.4553698605505483,False
Information,JTS510000000000000JOL,2012-09-01,95,31.76,2012,9,4.553876891600541,3.458207636378935,False
Information,JTS510000000000000JOL,2012-10-01,86,31.8,2012,10,4.454347296253507,3.459466289786131,False
Information,JTS510000000000000JOL,2012-11-01,104,31.85,2012,11,4.6443908991413725,3.4610373820181723,False
Information,JTS510000000000000JOL,2012-12-01,86,32.2,2012,12,4.454347296253507,3.4719664525503626,False
Information,JTS510000000000000JOL,2013-01-01,77,32.47,2013,1,4.343805421853684,3.4803165861147547,False
Information,JTS510000000000000JOL,2013-02-01,108,32.5,2013,2,4.68213122712422,3.481240089335692,False
Information,JTS510000000000000JOL,2013-03-01,99,32.63,2013,3,4.59511985013459,3.4852321106052293,False
Information,JTS510000000000000JOL,2013-04-01,66,32.76,2013,4,4.189654742026425,3.4892082589848687,False
Information,JTS510000000000000JOL,2013-05-01,101,32.72,2013,5,4.61512051684126,3.487986511734546,False
Information,JTS510000000000000JOL,2013-06-01,104,32.98,2013,6,4.6443908991413725,3.4959013171314526,False
Information,JTS510000000000000JOL,2013-07-01,105,32.83,2013,7,4.653960350157523,3.4913427315135013,False
Information,JTS510000000000000JOL,2013-08-01,71,32.91,2013,8,4.2626798770413155,3.4937765629552486,False
Information,JTS510000000000000JOL,2013-09-01,100,33.14,2013,9,4.605170185988092,3.500741011998417,False
Information,JTS510000000000000JOL,2013-10-01,125,33.28,2013,10,4.8283137373023015,3.5049566159530077,False
Information,JTS510000000000000JOL,2013-11-01,114,33.39,2013,11,4.736198448394496,3.508256453955563,False
Information,JTS510000000000000JOL,2013-12-01,113,33.43,2013,12,4.727387818712341,3.509453700432007,False
Information,JTS510000000000000JOL,2014-01-01,111,33.4,2014,1,4.709530201312334,3.5085558999826545,False
Information,JTS510000000000000JOL,2014-02-01,107,33.44,2014,2,4.672828834461906,3.5097527882165007,False
Information,JTS510000000000000JOL,2014-03-01,105,33.68,2014,3,4.653960350157523,3.516904189374126,False
Information,JTS510000000000000JOL,2014-04-01,114,33.88,2014,4,4.736198448394496,3.522824869783854,False
Information,JTS510000000000000JOL,2014-05-01,113,33.94,2014,5,4.727387818712341,3.52459425980608,False
Information,JTS510000000000000JOL,2014-06-01,101,34.09,2014,6,4.61512051684126,3.5290040861498118,False
Information,JTS510000000000000JOL,2014-07-01,112,34.26,2014,7,4.718498871295094,3.5339784928959737,False
Information,JTS510000000000000JOL,2014-08-01,111,34.32,2014,8,4.709530201312334,3.5357282746197614,False
Information,JTS510000000000000JOL,2014-09-01,103,34.41,2014,9,4.634728988229636,3.538347219809389,False
Information,JTS510000000000000JOL,2014-10-01,86,34.29,2014,10,4.454347296253507,3.534853766474829,False
Information,JTS510000000000000JOL,2014-11-01,126,34.39,2014,11,4.836281906951478,3.537765824444175,False
Information,JTS510000000000000JOL,2014-12-01,107,34.42,2014,12,4.672828834461906,3.5386377907833935,False
Information,JTS510000000000000JOL,2015-01-01,111,34.53,2015,1,4.709530201312334,3.541828511401901,False
Information,JTS510000000000000JOL,2015-02-01,130,34.64,2015,2,4.867534450455582,3.5450090836942345,False
